id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.contributor.other,dc.contributor.other[],dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.issued[],dc.description,dc.description.abstract,dc.description.abstract[],dc.description.provenance[],dc.description.provenance[en],dc.description.version[],dc.description[],dc.format.extent,dc.format.extent[],dc.identifier.isbn,dc.identifier.isbn[],dc.identifier.issn,dc.identifier.issn[],dc.identifier.other[],dc.identifier.uri,dc.identifier.uri[],dc.language.iso,dc.language.iso[],dc.publisher,dc.publisher[],dc.relation.ispartofseries[],dc.subject,dc.subject[],dc.title,dc.title.alternative,dc.title.alternative[],dc.title[],dc.type,dc.type[],dlc.field1,dlc.khoabiensoan,dlc.maintopic,drm.version.number,dspace.entity.type,dspace.entity.type[vn],dspace.object.owner,organization.address.addressCountry,organization.address.addressLocality,organization.foundingDate,organization.legalName,person.academic.rank,person.birthDate,person.contributor.other,person.displayName,person.email,person.familyName,person.givenName,person.jobTitle,relation.isAuthorOfPublication,relation.isAuthorOfPublication.latestForDiscovery,relation.isOrgUnitOfPerson,relation.isOrgUnitOfPerson.latestForDiscovery,relation.isPersonOfOrgUnit,relation.isPersonOfOrgUnit.latestForDiscovery,relation.isPublicationOfAuthor,relation.isPublicationOfAuthor.latestForDiscovery
1501fa3b-d16f-4800-915e-db884804b95f,UNETI/387,,,,,,"Lương, Thị Yến||Lê, Thị Hòa||Nguyễn, Thị Nguyệt",2024-03-17T04:24:55Z,2024-03-17T04:24:55Z,,2022,,,"Những vấn đề chung về kế toán ngân sách và nghiệp vụ kho bạc, kế toán vốn bằng tiền, kế toán thu ngân sách nhà nước, kế toán dự chi ngân sách nhà nước, kế toán chi ngân sách nhà nước, kế toán vay nợ và trả nợ vay, báo cáo tài chính",,"Made available in DSpace on 2024-03-17T04:24:55Z (GMT). No. of bitstreams: 1
zTLHT_KeToanNganSachVaNghiepVuKhoBac.pdf: 2981324 bytes, checksum: c18888342476bc3c1fbd066a8d1ffea8 (MD5)
  Previous issue date: 2022",,ĐTTS ghi: Trường ĐHKTKTCN,,159 tr.,,,,,27364,https://dlib.uneti.edu.vn/handle/UNETI/3262,,,vi,,,,,Kế toán||Kho bạc||Kế toán||Kế toán,,,,Tài liệu học tập Kế toán ngân sách và nghiệp vụ kho bạc,,Tài liệu học tập,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
151097a5-ac41-44fe-9d68-e95764e71ffa,UNETI/434,,,,"Yin, Yiqiao",,,2024-03-17T04:40:05Z,2024-03-17T04:40:05Z,,,,,"Contents about: Statistical learning, classification problem, unsupervised learning, generalized linear model...",,"Made available in DSpace on 2024-03-17T04:40:05Z (GMT). No. of bitstreams: 1
zStatistical Machine Learning.pdf: 6508471 bytes, checksum: f75306ddc902aed168804fe09a2b8315 (MD5)",,,,204 tr.,,,,,28563,https://dlib.uneti.edu.vn/handle/UNETI/3972,,,vi,,Culumbia University,,,Learning||Machine||Statistical||Công nghệ thông tin||Mạng máy tính và TTDL,,,,Statistical Machine Learning,,Sách ngoại văn,,,,,,,,,,,,,,,,,,,,,,,,,,,
15134883-7a25-4d21-9391-3922f918fa45,UNETI/375,,"Trần, Đông",,"Nguyễn, Anh Ngọc",,,2024-03-17T03:58:02Z,2024-03-17T03:58:02Z,,2022,,,"Giới thiệu động cơ SERVO, ARDUINO UNOR3. Xây dựng mô hình điều khiển động cơ DC SERVO phục vụ giảng dạy thực hành khoa Điện",,"Made available in DSpace on 2024-03-17T03:58:02Z (GMT). No. of bitstreams: 1
zNguyenAnhNgoc_K12_DI.pdf: 3482397 bytes, checksum: a65829e8b39119476f39eeaafd5584f0 (MD5)
  Previous issue date: 2022",,ĐTTS ghi: Trường ĐHKTKTCN,,"IX, 61 tr.",,,,,26950,https://dlib.uneti.edu.vn/handle/UNETI/1503,,,vi,,,,,"Giảng dạy thực hành||Động cơ||Mô hình điều khiển||Điện||Công nghệ kỹ thuật điện, điện tử",,,,Xây dựng mô hình điều khiển động cơ DC servo phục vụ giảng dạy tại khoa Điện,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15173f89-fff9-4bb3-bacd-a8efac8a6c0e,UNETI/387,,,,"Nguyễn, Thị Huyền",,"Nguyễn, Thúy Hải",2024-03-17T04:27:33Z,2024-03-17T04:27:33Z,,,,,"Đề thực tập quản trị chuỗi cung ứng, nội dung hướng dẫn thực hành",,"Made available in DSpace on 2024-03-17T04:27:33Z (GMT). No. of bitstreams: 1
zTLHT_ThucTapQuanTriChuoiCungUng.pdf: 9626134 bytes, checksum: e9fa6a5b3f7b51430378ceb81d2fda2d (MD5)",,ĐTTS ghi: Trường ĐHKTKTCN,,"I, 153 tr.",,,,,30917,https://dlib.uneti.edu.vn/handle/UNETI/3598,,,vi,,,,,Tài liệu học tập||Chuổi cung ứng||Thương mại||Kinh doanh thương mại,,,,Tài liệu học tập thực tập quản trị chuỗi cung ứng,,Tài liệu học tập,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
1543be23-bfab-4d9e-a0eb-56fb893d43f6,UNETI/364,,"Trần, Ngọc Tú",,"Nguyễn, Thị Thùy Ninh",,,2024-03-17T03:43:15Z,2024-03-17T03:43:15Z,,2023,,,Trình bày cơ sở lý luận về marketing. Nêu ra thực trạng hoạt động marketing tại Công ty TNHH Cơ điện lạnh LTB. Đề xuất giải pháp hoàn thiện hoạt động marketing tại Công ty TNHH Cơ điện lạnh LTB.,Phụ lục: tr. 76-81,"Made available in DSpace on 2024-03-17T03:43:15Z (GMT). No. of bitstreams: 1
zNguyenThiThuyNinh_K13_KDTM.pdf: 1557922 bytes, checksum: 5dc3acdac89255609416601efddde3fc (MD5)
  Previous issue date: 2023",,ĐTTS ghi: Bộ Công thương. Trường Đại học Kinh tế - Kỹ thuật Công nghiệp,,"V, 81 tr.",,,,,30067,https://dlib.uneti.edu.vn/handle/UNETI/541,,,vi,,,,,Cơ điện lạnh LTB||Marketing||Công ty TNHH||Thương mại||Kinh doanh thương mại,,,,Hoàn thiện hoạt động Marketing tại Công ty TNHH Cơ điện lạnh LTB,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15445bca-327c-4fab-977a-ee1514a5851d,UNETI/377,,"Ninh, Văn Thọ",,"Phùng, Thị Bích Nhung",,,2024-03-17T03:49:02Z,2024-03-17T03:49:02Z,,2019,,,,,"Made available in DSpace on 2024-03-17T03:49:02Z (GMT). No. of bitstreams: 1
12027.pdf: 1932746 bytes, checksum: 8c0fd4d3bc22c1105bf46896a193093d (MD5)
  Previous issue date: 2019",,,,68 tr.,,,,,12027,https://dlib.uneti.edu.vn/handle/UNETI/850,,,vi,,,,,Thiết kế||Hệ thống vi ba số||Truyền dẫn SDH||Điện tử||Công nghệ kỹ thuật điện tử - viễn thông,,,,Thiết kế truyền dẫn SDH trên hệ thống vi ba số,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
155ce0a1-aac5-477e-bce4-409e5994cec7,UNETI/370,,"Đặng, Hương Giang",,"Bùi, Thị Cúc",,,2024-03-17T04:04:41Z,2024-03-17T04:04:41Z,,2023,,,Trình bày cơ sở lý luận và thực tiễn về quản trị rủi ro tín dụng tại ngân hàng thương mại. Nêu ra thực trạng quản trị rủi ro tín dụng tại ngân hàng TMCP Ngoại thương Việt Nam. Đề xuất giải pháp nâng cao hiệu quả quản trị rủi ro tín dụng tại ngân hàng.,Phụ lục: tr. 76-91,"Made available in DSpace on 2024-03-17T04:04:41Z (GMT). No. of bitstreams: 1
BuiThiCuc_K13_TCNHZ.pdf: 1375097 bytes, checksum: 5b9a4971bfcbb4c1b9911ae1d64cbb24 (MD5)
  Previous issue date: 2023",,ĐTTS ghi: Bộ Công thương. Trường Đại học Kinh tế - Kỹ thuật Công nghiệp,,"VII, 244 tr.",,,,,30234,https://dlib.uneti.edu.vn/handle/UNETI/1866,,,vi,,,,,Vietcombank||Tín dụng||Ngân hàng||Tài chính - ngân hàng và bảo hiểm||Tài chính - ngân hàng,,,,Quản trị rủi ro tín dụng ngân hàng TMCP Ngoại thương Việt Nam,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
156114f7-3146-463c-a323-0d7ba60fa8fa,UNETI/434,,,,,,"Lưu, Ngọc Khải||Lê, Đại Nghĩa||Nguyễn, Hoàng Minh||Nguyễn, Mạnh Hưởng||Đỗ, Xuân Tảo||Hoàng, Khắc Thông||Lê, Doãn Thuật||Nguyễn, Từ Vượng||Tạ, Ngọc Văng||Vũ, Quang Tạo||Nguyễn, Trọng Xuân||Trần, Đăng Thanh",2024-03-17T03:50:20Z,2024-03-17T03:50:20Z,,,,,"Nội dung sách được cập nhật vấn đề mới, phù hợp với chương trình mới ban hành, Thông tư số 31/2012/TT - BGĐT ngày 12 - 9 - 2012 cảu Bộ trưởng Bộ Giáo dục và Đào tạo ban hành chương trình Giáo dục quốc phòng an ninh (trình độ đại học)",,"Made available in DSpace on 2024-03-17T03:50:20Z (GMT). No. of bitstreams: 1
Z01Giao trinhGDQPANTap1.pdf: 14853754 bytes, checksum: 9d4c25aa93aed3ae23a9b5bab815ea70 (MD5)","Tái bản lần thứ năm, có sửa chữa và bổ sung",,,227 tr.,,,,,30843,https://dlib.uneti.edu.vn/handle/UNETI/990,,,vi,,,,,Giáo trình||Quốc phòng||An ninh||Giáo dục,,,,"Giáo trình Giáo dục Quốc phòng - An ninh : Dùng cho sinh viên các trường đại học, cao đẳng. Tập 1",,Sách giáo trình,,,,,,,,,,,,,,,,,,,,,,,,,,,
15754bf7-851e-4ac9-835d-1e999c8dd8db,UNETI/366,,"Trần, Thị Ngọc Thúy",,"Nguyễn, Thị Thu",,,2024-03-17T04:24:50Z,2024-03-17T04:24:50Z,,2023,,,Hệ thống hóa làm sáng tỏ cơ sở lý luận phương pháp nghiên cứu về kế toán chi phí sản xuất và tính giá thành sản phẩm trong doanh nghiệp sản xuất. Nghiên cứu các vấn đề thực tế về kế toán chi phí sản xuất và tính giá thành sản phẩm bánh kẹo tại Công ty TNH,,"Made available in DSpace on 2024-03-17T04:24:50Z (GMT). No. of bitstreams: 1
zNguyenThiThu_k13.pdf: 4294011 bytes, checksum: ad9ade4f2ab25df0ad791bb8d6db1f78 (MD5)
  Previous issue date: 2023",,"ĐTTS ghi: Bộ Công Thương, Trường Đại học Kinh tế Kỹ thuật Công nghiệp",,159 tr.,,,,,29980,https://dlib.uneti.edu.vn/handle/UNETI/3247,,,,,,,,Kế toán||Sản xuất||Chi phí||Kế toán||Kế toán,,,,Kế toán tập hợp chi phí sản xuất và tính giá thành tại Công ty TNHH Thực Phẩm Nam Thắng,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
157583ab-ea78-49c4-9a2d-1b33a1cf2503,UNETI/434,,,,"Phan, Văn Ca",,"Trương, Quang Phúc",2024-03-17T04:39:41Z,2024-03-17T04:39:41Z,,2017,,,"Trình bày sơ lược qui trình thiết kế hệ thống nhúng, kiến trúc các bộ vi xử lý họ Atmega và board, truyền thông nối tiếp, chuyển đổi tương tự sang số, hệ thống ngắt, hệ thống định thời, thông số về dòng vi điều khiển Atmel AVR và khảo sát một số thiết bị",,"Made available in DSpace on 2024-03-17T04:39:41Z (GMT). No. of bitstreams: 1
zCoSoVaUngDungInternetOfThings.pdf: 29383878 bytes, checksum: c012b1a3fdd0dd4e16c6528635a43e94 (MD5)
  Previous issue date: 2017",,,,331 tr.,,,,,27781,https://dlib.uneti.edu.vn/handle/UNETI/3938,,,vi,,Đại học Quốc gia Tp. Hồ Chí Minh,,,Thiết kế||Hệ thống nhúng||Kĩ thuật máy tính||Công nghệ thông tin||Công nghệ thông tin,,,,Cơ sở và ứng dụng internet of things : Thiết kế hệ thống nhúng,,Sách tham khảo,,,,,,,,,,,,,,,,,,,,,,,,,,,
157dffa1-2c04-4ce0-bcca-3190084790ae,UNETI/362,,"Trần, Việt Dũng",,"Cao, Thị Thúy Ngọc",,,2024-03-17T04:14:39Z,2024-03-17T04:14:39Z,,2020,,,"Tìm hiểu, phân tích, đánh giá và đưa ra giải pháp hoàn thiện quản trị nguồn nhân lực tại công ty TNHH Xây dựng và Thương mại Ngọc Tuệ. Giới thiệu khái quát về công ty TNHH Xây dựng và Thương mại Ngọc Tuệ. Phân tích, đánh giá, đưa ra giải pháp hoàn thiện q",,"Made available in DSpace on 2024-03-17T04:14:39Z (GMT). No. of bitstreams: 1
zCaoThiThuyNgoc.pdf: 2091428 bytes, checksum: 068f50db32acf3f72e33ec77a84753c9 (MD5)
  Previous issue date: 2020",,ĐTTS ghi: Trường ĐHKTKTCN,,78 tr.,,,,,22960,https://dlib.uneti.edu.vn/handle/UNETI/2754,,,,,,,,Quản trị nguồn nhân lực||Quản trị và Marketing||Quản trị kinh doanh,,,,Một số giải pháp hoàn thiện quản trị nguồn nhân lực tại công ty TNHH xây dựng và thương mại Ngọc Tuệ,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
1581d982-7f04-414e-b31a-88c8f2f0c9f6,UNETI/366,,,,"Lê, Thị Trà My",,"Nguyễn, Thị Nguyệt",2024-03-17T04:22:51Z,2024-03-17T04:22:51Z,,2021,,,"Hệ thống hóa cơ sở lý luận về thuế GTGT, kế toán thuế GTGT theo quy định. Nghiên cứu và đánh giá thực trạng tổ chức công tác kế toán thuế GTGT và lập hồ sơ khai báo thuế GTGT tại Công ty Cổ phần đầu tư xây dựng và thương mại Vĩnh Phú. Trên cơ sở thực trạn",,"Made available in DSpace on 2024-03-17T04:22:51Z (GMT). No. of bitstreams: 1
zLeThiTraMy.pdf: 3340383 bytes, checksum: c17a014addd42e4feb454f93f6042191 (MD5)
  Previous issue date: 2021",,ĐTTS ghi: Trường ĐHKTKTCN,,80 tr.,,,,,25989,https://dlib.uneti.edu.vn/handle/UNETI/2815,,,,,,,,Thuế GTGT||Hồ sơ khai báo thuế GTGT||Kế toán thuế||Kế toán||Kế toán,,,,Kế toán thuế GTGT và lập hồ sơ khai báo thuế GTGT tại Công ty Cổ phần Đầu tư Xây dựng và Thương mại Vĩnh Phú,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
158289ab-40b1-45d7-b4b3-2d2eaea913b7,UNETI/381,,"Lê, Thị Mừng",,"Nguyễn, Thị Vân",,"Phạm, Văn Tài",2024-03-17T03:52:00Z,2024-03-17T03:52:00Z,,2023,,,Nghiên cứu về lập trình arduino. Phân tích những chức năng chính của hệ thống. Tìm hiểu và tham khảo các tài liệu trên mạng để từng bước xây dựng và ứng dụng vào mô hình thực nghiệm. Sau đó tổng hợp lại kiến thức và hoàn thiện báo cáo về mô hình thực nghi,,"Made available in DSpace on 2024-03-17T03:52:00Z (GMT). No. of bitstreams: 1
NTVan_PVTai_K13_CNTTZ.pdf: 4014407 bytes, checksum: 54119e0acdc20233f866c573433b0829 (MD5)
  Previous issue date: 2023",,ĐTTS ghi: Trường ĐHKTKTCN,,58 tr.,,,,,30197,https://dlib.uneti.edu.vn/handle/UNETI/1125,,,vi,,,,,Nghiên cứu lập trình||Tưới cây tự động||Công nghệ thông tin||Công nghệ thông tin,,,,Nghiên cứu lập trình xây dựng hệ thống tưới cây tự động và tưới cây từ xa thông qua điện thoại,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
1591894b-d72f-43df-837a-8d401d0afa1e,UNETI/370,,"Đỗ, Thị Thu Quỳnh",,"Bùi, Thị An Huyền",,,2024-03-17T04:06:13Z,2024-03-17T04:06:13Z,,2020,,,"Hệ thống hóa các vấn đề lý luận chung về KHCN và hoạt động cho vay đối với KHCN, phân tích thực trạng hoạt động cho vay đối với KHCN tại Chi nhánh TPBank Hà Nội và đề xuất các giải pháp nâng cao hiệu quả hoạt động cho vay KHCN.",,"Made available in DSpace on 2024-03-17T04:06:13Z (GMT). No. of bitstreams: 1
zBuiThiAnHuyen.pdf: 1104037 bytes, checksum: 18e85fc874d0ccfed35c586b8a35eb5f (MD5)
  Previous issue date: 2020",,ĐTTS ghi: Trường ĐHKTKTCN,,77 tr.,,,,,23002,https://dlib.uneti.edu.vn/handle/UNETI/2000,,,,,,,,Tài chính ngân hàng||Tài chính - ngân hàng và bảo hiểm||Tài chính doanh nghiệp,,,,Nâng cao hiệu quả hoạt động cho vay khách hàng cá nhân tại Ngân hàng TMCP Tiên Phong - Chi nhánh Hà Nội,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15bbc332-519b-49f1-95af-84ef6591f074,UNETI/387,,,,,,"Lưu, Khánh Cương||Nguyễn, Thị Hương||Nguyễn, Văn Kỷ||Đỗ, Thu Trang||Trần, Thọ Khải||Mai, Hoàng Thịnh||Vũ, Ngọc Tuấn",2024-03-17T04:29:47Z,2024-03-17T04:29:47Z,,2020,,,,,"Made available in DSpace on 2024-03-17T04:29:47Z (GMT). No. of bitstreams: 1
zVanHoaKinhDoanh.pdf: 2385628 bytes, checksum: e25f8d5043b0ca757cf344840a066545 (MD5)
  Previous issue date: 2020",,ĐTTS ghi: Trường ĐH Kinh tế - Kỹ thuật Công nghiệp,,156 tr.,,,,,24305,https://dlib.uneti.edu.vn/handle/UNETI/3727,,,,,,,,Quản trị và Marketing||Quản trị kinh doanh,,,,Tài liệu học tập Văn hóa kinh doanh,,Tài liệu học tập,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15c9c9f7-e59c-4e68-a47e-73d3bcd91518,UNETI/362,,"Vũ, Văn Giang",,"Lê, Thị Thảo",,,2024-03-17T04:10:25Z,2024-03-17T04:10:25Z,,2020,,,"Phân tích đánh giá thực trạng công tác đãi ngộ nhân sự tại Công ty Cổ phần Đầu tư Winpro. Từ đó đề xuất một số giải pháp nhằm hoàn thiện công tác đãi ngộ, giúp ban lãnh đạo công ty nhìn nhận và nắm bắt một cách tường tận vấn đề để có chiến lược quản tri",,"Made available in DSpace on 2024-03-17T04:10:25Z (GMT). No. of bitstreams: 1
zLeThiThao.pdf: 1788692 bytes, checksum: 68385fe0b01ce1fee9c68b96eb3cf2dd (MD5)
  Previous issue date: 2020",,ĐTTS ghi: Trường ĐHKTKTCN,,72 tr.,,,,,22975,https://dlib.uneti.edu.vn/handle/UNETI/2071,,,,,,,,Hoàn thiện công tác đãi ngộ nhân sự||Quản trị và Marketing||Quản trị kinh doanh,,,,Hoàn thiện công tác đãi ngộ nhân sự tại công ty cổ phần đầu tư WINPRO,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15d76428-7639-4812-8b30-8d5057ef805a,UNETI/376,,"Đặng, Thị Tuyết Minh",,"Vũ, Huy Hiện",,,2024-03-17T03:54:27Z,2024-03-17T03:54:27Z,,2021,,,"Trình bày tổng quát về các bãi đỗ xe tự động, ưu và nhược điểm. Xây dựng phần cứng mô hình bãi đỗ xe và chương trình điều khiển giám sát mô hình bãi đỗ xe ô tô tự động. Kết quả thực nghiệm.",,"Made available in DSpace on 2024-03-17T03:54:27Z (GMT). No. of bitstreams: 1
VuHuyHienZ.pdf: 7170396 bytes, checksum: 3202e745fa156739425f129235afee00 (MD5)
  Previous issue date: 2021",,ĐTTS ghi: Trường ĐHKTKTCN,,115 tr.,,,,,26169,https://dlib.uneti.edu.vn/handle/UNETI/1305,,,vi,,,,,Xây dựng mô hình||Nghiên cứu||Điện||Công nghệ kỹ thuật điều khiển và TĐH,,,,Nghiên cứu xây dựng mô hình bãi đỗ xe ô tô tự động sử dụng PLC S7 1200,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15def711-e92f-41aa-81e8-93f0420e26b2,UNETI/373,,"Hoàng, Anh Tuấn",,"Phạm, Trung Hiếu",,"Nguyễn, Tiến Anh||Bùi, Văn Trường",2024-03-17T03:45:15Z,2024-03-17T03:45:15Z,,2022,,,"Giới thiệu về kỹ thuật robot, Cơ sở thiết kế robot , tính toán động lực học robot oscam. Thiết kế hệ thống điều khiển. Kế quả thực tế nghiên cứu chế tạo.",,"Made available in DSpace on 2024-03-17T03:45:15Z (GMT). No. of bitstreams: 1
zPhanTrungHieu_K12_CD.pdf: 6487349 bytes, checksum: b7230a76f86d22237435892d12c8439e (MD5)
  Previous issue date: 2022",,ĐTTS ghi: Trường ĐHKTKTCN,,"VIII, 82 tr.",,,,,27094,https://dlib.uneti.edu.vn/handle/UNETI/577,,,vi,,,,,Nghiên cứu||Thiết kế||Tính toán||Cơ khí||Công nghệ kỹ thuật cơ điện tử,,,,Nghiên cứu tính toán động học động lực học robot osacam,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15e39c9d-0e75-46c4-b221-afd3bf7df209,UNETI/375,,"Lê, Văn Ánh",,"Nguyễn, Văn Tư",,,2024-03-17T03:58:06Z,2024-03-17T03:58:06Z,,2022,,,"Tổng quan về thiết kế hệ thống cung cấp điện, xây dựng mô hình hệ thống điện sử dụng phần mềm Revit mep...",7510301,"Made available in DSpace on 2024-03-17T03:58:06Z (GMT). No. of bitstreams: 1
zNguyenVanTu_K12_DT.pdf: 5037271 bytes, checksum: 9ed119fee7f6982d59738a6bf9f5c2c4 (MD5)
  Previous issue date: 2022",,ĐTTS ghi; Trường ĐHKTKTCN,,"XIV, 75 tr.",,,,,26975,https://dlib.uneti.edu.vn/handle/UNETI/1516,,,vi,,,,,"Thiết kế điện||Cung cấp điện||Hệ thống điện||Điện||Công nghệ kỹ thuật điện, điện tử",,,Thiết kế hệ thống cung cấp điện cho tòa nhà mười tầng,Thiết kế hệ thống cung cấp điện cho tòa nhà 10 tầng,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15ed1e72-6300-4591-a6a0-183c17bc5742,UNETI/388,,,,"Herrero, Rolando",,,2024-03-17T03:46:43Z,2024-03-17T03:46:43Z,,2022,,,"This textbook explores all of the protocols and technologies essential to IoT communication mechanisms. Geared towards an upper-undergraduate or graduate level class, the book is presented from a perspective of the standard layered architecture with speci",,"Made available in DSpace on 2024-03-17T03:46:43Z (GMT). No. of bitstreams: 1
27794.pdf: 177946703 bytes, checksum: 2497a33bef1dd23615c4f74898727256 (MD5)
  Previous issue date: 2022",,,,249 p.,,,,,27794,https://dlib.uneti.edu.vn/handle/UNETI/648,,,en,,Springer,,,Technologies||Iot||Communication||Điện tử||Công nghệ kỹ thuật điện tử - viễn thông,,,,Fundamentals of Iot Communication Technologies,,Sách ngoại văn,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15eedadf-73cd-4ba6-9c07-9bfcfce4bd8e,UNETI/376,,"Võ, Thu Hà",,"Mai, Anh Tuấn",,,2024-03-17T03:54:38Z,2024-03-17T03:54:38Z,,2022,,,"Trình bày tổng quan về robot công nghiệp , mô hình toán học của robot, xử lý và nhận diện hình ảnh trong lập trình AI. Thiết kế chế tạo chế tạo và điều khiển robot phân loại sản phẩm, lập trình điều khiển robot AI.",,"Made available in DSpace on 2024-03-17T03:54:38Z (GMT). No. of bitstreams: 1
zMaiAnhTuan_K12_TDH.pdf: 5025240 bytes, checksum: 747ac3c2ec2b3ad54f4ff41a876a9600 (MD5)
  Previous issue date: 2022",,ĐTTS ghi: Trường ĐHKTKTCN,,136 tr.,,,,,26936,https://dlib.uneti.edu.vn/handle/UNETI/1332,,,vi,,,,,Chế tạo robot||Thiết kế||Phân loại||Điện||Công nghệ kỹ thuật điều khiển và TĐH,,,Thiết kế chế tạo và điều khiển robot sáu bậc tự do phân loại sản phẩm bằng nhận diện hình ảnh qua ai,Thiết kế chế tạo và điều khiển robot 6 bậc tự do phân loại sản phẩm bằng nhận diện hình ảnh qua AI,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
15f03dcc-a689-4095-aef9-3f407d4b6770,UNETI/434,,,,"Gonzalez, Rafael C.",,"Woods, Richard E.||Eddín, Steven L.",2024-03-17T04:41:35Z,2024-03-17T04:41:35Z,,2009,,,Digital Image Processing Using MATLAB offers a balanced treatment of image processing fundamentals and the software principles used in their implementation. The book integrates material from the 4th edition of Digital Image Processing by Gonzalez and Wood,,"Made available in DSpace on 2024-03-17T04:41:35Z (GMT). No. of bitstreams: 1
28694.pdf: 36067360 bytes, checksum: 0c7ec99d109f7a2255e0bb1589664de5 (MD5)
  Previous issue date: 2009",,,,845 p.,,,,,28694,https://dlib.uneti.edu.vn/handle/UNETI/4076,,,en,,gatesmark,,,Digital||matlab||image,,,,Digital Image Processing Using MATLAB,,Sách ngoại văn,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f2e8e3-474b-4725-bda7-416348926c06,UNETI/366,,,,"Nguyễn, Thị Lý",,"Nguyễn, Ánh Hồng",2024-03-17T04:25:39Z,2024-03-17T04:25:39Z,,2019,,,,,"Made available in DSpace on 2024-03-17T04:25:39Z (GMT). No. of bitstreams: 1
zNguyenThiLy.pdf: 1723453 bytes, checksum: 37a09601d7a9271588efd9fa8204aced (MD5)
  Previous issue date: 2019",,,,73 tr.,,,,,11593,https://dlib.uneti.edu.vn/handle/UNETI/3368,,,vi,,,,,Kế toán||Nợ phải thu||Quản trị||Kế toán||Kế toán,,,,Kế toán nợ phải thu và quản trị nợ phải thu trong Công Ty Cổ Phần Xây Dựng Thủy Lợi Điện Biên,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
1606ccee-d220-4253-a0e1-3d7ddf159ad9,UNETI/366,,,,"Lại, Ngọc Diệp",,"Lê, Thị Như Quỳnh",2024-03-17T04:22:50Z,2024-03-17T04:22:50Z,,2021,,,Khái quát những vấn đề mang tính chất lý luận tổng quát của tổ chức kế toán hàng hoá và tiêu thụ hàng hoá. Phân tích đánh giá thực trạng công tác kế toán hàng hoá và tiêu thụ hàng hoá tại công ty TNHH Kiến trúc và Nội thất Long Phát. Đưa ra ý kiến nhận xé,,"Made available in DSpace on 2024-03-17T04:22:50Z (GMT). No. of bitstreams: 1
zLaiNgocDiep.pdf: 6134536 bytes, checksum: a53942ae7732e39b8ffb11915ae38502 (MD5)
  Previous issue date: 2021",,ĐTTS ghi: Trường ĐHKTKTCN,,80 tr.,,,,,25972,https://dlib.uneti.edu.vn/handle/UNETI/2810,,,,,,,,Tiêu thụ hàng hóa||Kế toán hàng hóa||Kế toán||Kế toán,,,,Kế toán hàng hoá và tiêu thụ hàng hoá tại Công ty trách nhiệm hữu hạn Kiến trúc và Nội thất Long Phát,,Khóa luận tốt nghiệp,,,,,Publication,,,,,,,,,,,,,,,,,,,,,,
